26.362,31.458,30.184,4.214,37.534,11.662,-9.800,69.580,38.318,28.224,31.066,17.640,36.064,90.258,29.302,28.224,49.490,21.168
26.460,31.458,30.184,4.214,37.534,11.662,-9.898,69.482,38.416,28.224,31.066,17.640,36.064,90.258,29.302,28.224,49.196,20.972
26.460,31.458,30.184,4.214,37.534,11.662,-9.898,69.482,38.416,28.224,31.164,17.542,36.064,90.258,29.302,28.224,49.196,20.972
26.460,31.458,30.184,4.214,37.534,11.662,-9.898,69.482,38.416,28.224,31.164,17.542,36.064,90.258,29.302,28.224,49.196,20.972
26.460,31.458,30.184,4.214,37.534,11.662,-9.898,69.482,38.416,28.224,31.164,17.542,36.064,90.356,29.204,28.224,49.196,20.972
26.460,31.458,30.184,4.508,37.534,11.760,-9.898,69.482,38.416,28.224,31.164,17.542,36.064,90.356,29.204,28.224,49.196,20.972
26.460,31.458,30.184,4.508,37.534,11.760,-9.898,69.482,38.416,28.126,31.262,17.444,36.064,90.356,29.204,28.028,49.294,21.266
26.460,31.458,30.184,4.508,37.534,11.760,-9.898,69.384,38.220,28.126,31.262,17.444,36.064,90.356,29.204,28.028,49.294,21.266
26.460,31.458,30.184,4.508,37.534,11.760,-9.898,69.384,38.220,28.126,31.262,17.444,36.064,90.356,29.204,28.028,49.294,21.266
26.460,31.458,30.184,4.508,37.534,11.760,-9.898,69.384,38.220,28.126,31.262,17.444,36.260,90.454,29.302,28.028,49.294,21.266
26.460,31.458,30.184,4.214,37.632,11.760,-9.898,69.384,38.220,28.126,31.066,17.542,36.260,90.454,29.302,28.028,49.294,21.266
26.264,31.458,30.086,4.214,37.632,11.760,-9.898,69.384,38.220,28.126,31.066,17.542,36.260,90.454,29.302,28.322,49.196,21.168
26.264,31.458,30.086,4.214,37.632,11.760,-9.898,69.482,38.220,28.126,31.066,17.542,36.260,90.454,29.302,28.322,49.196,21.168
26.264,31.458,30.086,4.214,37.632,11.760,-9.898,69.482,38.220,28.126,31.066,17.542,36.260,90.454,29.302,28.322,49.196,21.168
26.264,31.458,30.086,4.312,37.534,11.564,-9.898,69.482,38.220,28.126,31.066,17.542,36.064,90.356,29.106,28.322,49.196,21.168
26.264,31.458,30.086,4.312,37.534,11.564,-9.898,69.482,38.220,28.126,31.164,17.640,36.064,90.356,29.106,28.322,49.196,21.168
26.460,31.556,30.086,4.312,37.534,11.564,-9.898,69.482,38.220,28.126,31.164,17.640,36.064,90.356,29.106,28.322,49.294,21.168
26.460,31.556,30.086,4.312,37.534,11.564,-9.898,69.482,38.220,28.126,31.164,17.640,36.064,90.356,29.106,28.322,49.294,21.168
26.460,31.556,30.086,4.312,37.534,11.564,-9.996,69.384,38.318,28.126,31.164,17.640,36.064,90.356,29.106,28.322,49.294,21.168
