-52.528,0.000,7.546,-16.758,6.468,69.874,12.054,-7.644,89.866,-32.144,-6.664,54.880,-2.450,-0.098,29.694,-26.166,-2.254,45.570
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.144,-6.664,54.880,-2.450,-0.294,29.988,-26.166,-2.254,45.570
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.144,-6.664,54.880,-2.450,-0.294,29.988,-26.166,-2.254,45.570
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.144,-6.664,54.880,-2.450,-0.294,29.988,-26.166,-2.254,45.570
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.144,-6.664,54.880,-2.450,-0.294,29.988,-26.166,-2.254,45.570
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.340,-6.762,54.488,-2.450,-0.294,29.988,-26.362,-2.548,45.668
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.340,-6.762,54.488,-2.450,-0.294,29.988,-26.362,-2.548,45.668
-52.528,0.000,7.546,-17.640,6.664,69.678,12.054,-7.644,89.866,-32.340,-6.762,54.488,-2.450,-0.294,29.988,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-17.640,6.664,69.678,8.134,-7.546,90.062,-32.340,-6.762,54.488,-2.450,-0.294,29.988,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-32.340,-6.762,54.488,-2.254,-0.392,29.596,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-32.340,-6.762,54.488,-2.254,-0.392,29.596,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-32.340,-6.762,54.488,-2.254,-0.392,29.596,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-32.340,-6.762,54.488,-2.254,-0.392,29.596,-26.362,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-33.026,-6.566,54.292,-2.254,-0.392,29.596,-26.950,-2.548,45.668
-52.626,-0.294,7.350,-20.874,6.370,69.286,8.134,-7.546,90.062,-33.026,-6.566,54.292,-2.254,-0.392,29.596,-26.950,-2.548,45.668
-52.724,0.000,7.644,-20.874,6.370,69.286,8.134,-7.546,90.062,-33.026,-6.566,54.292,-2.254,-0.392,29.596,-26.950,-2.548,45.668
